,News_Organization,Tweet ID,Tweet Creation,Tweet,Sentiment
266,@CNN,1262976856258740225,2020-05-20 05:22:02,The first execution in the US since the start of the coronavirus outbreak was carried out in Missouri on Tuesday. 64-year-old Walter Barton was found guilty in 2006 of the 1991 murder of an 81-year old acquaintance. https://t.co/wdceAFpOaj,-0.8176
267,@CNN,1262974041993904129,2020-05-20 05:10:51,"The governor of Pennsylvania wants everyone — including the quarterback of the Pittsburgh Steelers — to adhere to guidelines around the coronavirus pandemic.

Even if that means skipping a haircut at a salon or barbershop. https://t.co/o5jli2b7uG",0.0
268,@CNN,1262971578817687552,2020-05-20 05:01:03,"The Senate has confirmed President Trump's nominee to the Federal Election Commission, restoring policing powers to the nation's top campaign finance agency as the general election heats up https://t.co/2c0WvMIFgP",0.4588
269,@CNN,1262970819178831876,2020-05-20 04:58:02,"After a one-year absence, the sign for Hyalite Canyon in Custer Gallatin National Forest has been restored — thanks to a determined local with a love for the land and a set of power tools. https://t.co/mm9SLPFA69",0.8979
270,@CNN,1262967823472766980,2020-05-20 04:46:08,"Many schools have moved graduations online due to Covid-19.

But a Christian high school in Oklahoma held an in-person graduation ceremony with graduates walking on the stage, while hundreds of family and friends sat shoulder-to-shoulder cheering them on. https://t.co/kBZprva3bO",0.8625
271,@CNN,1262967820897452033,2020-05-20 04:46:07,"In defending Secy. of State Mike Pompeo against charges of using his position to get aides to do personal errands for him, President Trump showed his hand on what he really thinks women are for: cleaning up the mess, writes @JillFilipovic for @CNNOpinion https://t.co/LIiSn9aLDr",-0.1027
272,@CNN,1262966561775800322,2020-05-20 04:41:07,Appointed senators often have a difficult time winning a full term even in the best of circumstances. And this is not the best of circumstances for Sen. Kelly Loeffler of Georgia. | Analysis by @CillizzaCNN https://t.co/m3JJupSd2L,0.4082
273,@CNN,1262964043100360708,2020-05-20 04:31:07,"A Japanese woman known as ""Gamer Grandma"" to her 250,000 YouTube subscribers, started gaming almost 40 years ago. 

""After living for this long, I feel more than ever that playing games for this long was the right choice,"" she said.  https://t.co/qxinaKZDT8",0.2023
274,@CNN,1262963798723432448,2020-05-20 04:30:09,"Brazil has recorded its highest number of coronavirus deaths and cases in one day, according to the country's health ministry on Tuesday https://t.co/YDJ8p1ePEN",0.0772
275,@CNN,1262960256491106305,2020-05-20 04:16:04,"Joe Biden lambasted President Trump for taking hydroxychloroquine, saying it's ""totally irresponsible.""

Medical experts question the effectiveness of the anti-malarial drug in combating coronavirus and warn of the potential for harmful side effects. https://t.co/BcatX0u7fU",-0.5563
276,@CNN,1262960253651628037,2020-05-20 04:16:03,"A construction company that has been repeatedly touted by President Trump and his allies has been awarded a major border wall construction contract valued at more than $1.2 billion, a US Army Corps of Engineers spokesperson tells CNN https://t.co/ce2GebMHCX",0.6597
277,@CNN,1262957740726661120,2020-05-20 04:06:04,"Watch this robot patrol a park to encourage social distancing. Spot, a four-legged ""dog"" designed by Boston Dynamics, is equipped with cameras to estimate the number of parkgoers as well as encourage them to stand at least a meter apart. https://t.co/hojFkmtnIV https://t.co/ag8iM6qhOW",0.8779
278,@CNN,1262957247656853507,2020-05-20 04:04:07,NASA astronauts Robert Behnken and Douglas Hurley are set to make history later this month as the first crew to fly in SpaceX's Crew Dragon capsule. They'll be the first humans sent to space from US soil since the Shuttle program ended almost a decade ago. https://t.co/amOaKyZ4ez https://t.co/cf9PWggH1q,0.0
279,@CNN,1262956488244506631,2020-05-20 04:01:06,"A family got the heartbreaking news of their father's death from coronavirus as they were trying to lift his spirits with signs outside his hospital window. Despite their grief, they decided to continue encouraging the staff who had worked to care for him. https://t.co/tYkeMqiZti",0.3244
280,@CNN,1262954721570099200,2020-05-20 03:54:04,"Idaho is not typically the sort of place where political disagreement runs rampant. But there's a major fight underway — over the state's coronavirus response, no less — between Gov. Brad Little and Lt. Gov. Janice McGeachin. | Analysis by @CillizzaCNN https://t.co/WNolY6qoI6",-0.8121
281,@CNN,1262952694546915334,2020-05-20 03:46:01,"Chinese leader Xi Jinping made preserving diplomatic ties in Africa a centerpiece of his opening address at the World Health Assembly earlier this week, as Beijing faces a backlash among some Western democracies for its role in the coronavirus pandemic https://t.co/adbKckWoim",0.0
282,@CNN,1262951439892189189,2020-05-20 03:41:02,"An Ohio teenager has been missing since Sunday, officials say.

Madison Bell, 18, was last seen when she left home Sunday morning, telling her mother she was going to a tanning salon, the Highland County Sheriff's Office says. https://t.co/RcwW2TF07G",-0.296
283,@CNN,1262948930515619841,2020-05-20 03:31:04,"Doctors have warned that inflammation is causing the severe effects of Covid-19 disease in patients, and said reducing those effects may be key to helping people get better https://t.co/bCYqJLzSDc",0.1027
284,@CNN,1262948925172039680,2020-05-20 03:31:02,"""We're likely to see more attacks on Obama as Trump searches for a strategy to reverse the serious challenges he faces as he tries to get re-elected,"" @errollouis writes for @CNNOpinion https://t.co/HCD3KeYzhj",-0.4927
285,@CNN,1262948177294045187,2020-05-20 03:28:04,The Department of Homeland Security inspector general is undertaking two new investigations into the department's response to the coronavirus outbreak due to concerns that federal agencies mismanaged the pandemic https://t.co/8WQ4hESUBz,0.34
286,@CNN,1262947916848783360,2020-05-20 03:27:02,Michigan Gov. Gretchen Whitmer declared a state of emergency for one county after two dams failed in the area — following heavy rains and flash floods across the state https://t.co/sWKuRdfIT3,-0.7096
287,@CNN,1262945183093657600,2020-05-20 03:16:10,President Trump falsely denied the existence of an FDA warning about the use of hydroxychloroquine for coronavirus. And he claimed without any evidence that a study on veterans who were given the drug was conducted by political foes who sought to hurt him. https://t.co/bKxuMn9Hab,-0.8934
288,@CNN,1262944153941442560,2020-05-20 03:12:05,A Texas federal judge has ruled that voters in the state who are afraid of catching the novel coronavirus can request absentee mail-in ballots due to the pandemic https://t.co/mgng9R4uOB,0.0516
289,@CNN,1262943646967566336,2020-05-20 03:10:04,"Pompeo had answered written questions from the State Department IG's office as part of its probe into the administration's move to bypass Congress and expedite last year's $8 billion arms sale to Saudi Arabia by declaring an emergency, sources told the NYT https://t.co/MApIEAVimm",-0.3818
290,@CNN,1262943141440741380,2020-05-20 03:08:03,"A batch of 50 ventilators destined for Russia as part of a package of US aid was expected to be ready for shipment Wednesday, a US administration spokesperson confirmed to CNN https://t.co/MqbJp6RO39",0.3612
291,@CNN,1262941385231081477,2020-05-20 03:01:05,"The USS Theodore Roosevelt is expected to return to sea this week after spending weeks in port in Guam following a major coronavirus outbreak on board in March, a US Navy official tells CNN https://t.co/WCn5W1jrBe",0.0
292,@CNN,1262937597875302413,2020-05-20 02:46:02,"Kids who may have multisystem inflammatory syndrome in children, or MIS-C, a troubling complication of Covid-19 infection, need immediate attention and will probably need to be hospitalized, doctors have said https://t.co/d4a8YRt9wv",-0.5423
293,@CNN,1262935448067829761,2020-05-20 02:37:29,"RT @CuomoPrimeTime: “President Trump, of course, refuses to wear [a mask] says @chriscuomo. “That’s all you need to know about this Preside…",0.0
294,@CNN,1262935382175309826,2020-05-20 02:37:13,"Annie Glenn, a lifelong advocate for those with speech impediments and wife of the late astronaut John Glenn, has died of complications from Covid-19. She was 100. https://t.co/Ye1He9hyEE https://t.co/C9dSF9pIC4",-0.5574
295,@CNN,1262935077945618433,2020-05-20 02:36:01,"Where is the VA secretary? @PaulRieckhoff asks as the VA reports more than 1,000 deaths but omits hundreds who've died in state run homes.

""It's an abdication of duty. It's unacceptable and he should be ashamed,"" he adds on one of VA Secy. Wilkie's public statements on the issue https://t.co/7fyee6dMA4",-0.9331
296,@CNN,1262934638575513601,2020-05-20 02:34:16,"Will there be concerts and festivals this summer?

“No way,” says infectious disease expert Dr. Preeti Malani. https://t.co/uiXlw02HnM https://t.co/WhKPPZxhVn",0.3612
297,@CNN,1262934527208374274,2020-05-20 02:33:50,RT @AC360: .@randikayeCNN participates in a scientific experiment which demonstrates just how quickly coronavirus could spread in a restaur…,0.0
298,@CNN,1262934454256807936,2020-05-20 02:33:32,"""We changed our calendar ... not so much because of what we expect the flu season to look like, but because we want to minimize coming and going."" - Purdue Pres. Mitch Daniels on a plan to end in-person class time after Thanksgiving to help combat Covid-19 https://t.co/pHCrz1UF6i https://t.co/31ZPZ8V0KI",0.2144
299,@CNN,1262933859483648000,2020-05-20 02:31:10,"A California pastor has been diagnosed with coronavirus after holding a Mother's Day livestream service with singing, officials say.

A county health order specifically restricted singing during church services. At least 3 cases were linked to the event. https://t.co/uyIMAc3lbJ",-0.3818
300,@FoxNews,1263148070583316480,2020-05-20 16:42:22,https://t.co/9fkYMPRDva,0.0
301,@FoxNews,1263130288219213825,2020-05-20 15:31:43,https://t.co/C5EMZYziqN,0.0
302,@FoxNews,1263089257788440578,2020-05-20 12:48:40,https://t.co/kXljA8sgCq,0.0
303,@FoxNews,1263070730289319938,2020-05-20 11:35:03,https://t.co/AqZefHtMKF,0.0
304,@FoxNews,1263058900129120257,2020-05-20 10:48:02,https://t.co/ewB9J7IdNy,0.0
305,@FoxNews,1263044623301259264,2020-05-20 09:51:19,https://t.co/MUO02vSLPI,0.0
306,@FoxNews,1263038029335330816,2020-05-20 09:25:06,https://t.co/fKruruHT7y,0.0
307,@FoxNews,1262929997930651648,2020-05-20 02:15:50,https://t.co/JXZIKxBkbr,0.0
308,@FoxNews,1262913967414018050,2020-05-20 01:12:08,https://t.co/oN0N1wtFnA,0.0
309,@FoxNews,1262892228810362880,2020-05-19 23:45:45,https://t.co/5VwOTcpq9Y,0.0
310,@FoxNews,1262865175503425537,2020-05-19 21:58:15,https://t.co/KhkPYNsWsN,0.0
311,@FoxNews,1262849446964068356,2020-05-19 20:55:45,https://t.co/rUcpbPjFPc,0.0
312,@FoxNews,1262833634429603841,2020-05-19 19:52:55,https://t.co/YO4P1Yqbym,0.0
313,@FoxNews,1262817288572620803,2020-05-19 18:47:58,https://t.co/2wM2JMMCt0,0.0
314,@FoxNews,1262786687236747267,2020-05-19 16:46:22,https://t.co/ow0isi4cIv,0.0
315,@FoxNews,1262768444975525893,2020-05-19 15:33:53,https://t.co/fNggMe1YaQ,0.0
316,@FoxNews,1262760888156725248,2020-05-19 15:03:51,https://t.co/hVMWMdlZRt,0.0
317,@FoxNews,1262745635138138112,2020-05-19 14:03:14,https://t.co/tFjO6p50G0,0.0
318,@FoxNews,1262720846801625088,2020-05-19 12:24:44,https://t.co/bHgUjCn7Ei,0.0
319,@FoxNews,1262704321545809923,2020-05-19 11:19:04,https://t.co/We4btt5mzA,0.0
320,@FoxNews,1262559966658990082,2020-05-19 01:45:27,https://t.co/v2em0Wp8qd,0.0
321,@FoxNews,1262542330541887488,2020-05-19 00:35:23,https://t.co/7FViL1Fcyk,0.0
322,@FoxNews,1262524233860755462,2020-05-18 23:23:28,https://t.co/JJfvbVQqEQ,0.0
323,@FoxNews,1262508129604042754,2020-05-18 22:19:29,https://t.co/MDyjjdzGM0,0.0
324,@FoxNews,1262488242613563402,2020-05-18 21:00:27,https://t.co/lRj7qDp1N9,0.0
325,@FoxNews,1262468472182800389,2020-05-18 19:41:53,https://t.co/PHOtX7j8O7,0.0
326,@FoxNews,1262451532974493697,2020-05-18 18:34:35,https://t.co/V6HlW6Vb34,0.0
327,@FoxNews,1262379678272294912,2020-05-18 13:49:03,https://t.co/162Wa3Lu0p,0.0
328,@FoxNews,1262342212756672513,2020-05-18 11:20:11,https://t.co/IQIl2hdfy6,0.0
329,@FoxNews,1262195383280771077,2020-05-18 01:36:44,https://t.co/0mZnjnj42M,0.0
330,@FoxNews,1262179941598351361,2020-05-18 00:35:22,https://t.co/WG5zFOrX8V,0.0
331,@FoxNews,1262163024019849218,2020-05-17 23:28:09,https://t.co/WJUaxHnCqE,0.0
332,@FoxNews,1262143069945843712,2020-05-17 22:08:52,https://t.co/hkTXkJEkhp,0.0
333,@FoxNews,1262126911045672960,2020-05-17 21:04:39,https://t.co/pbi4v3gyqd,0.0
334,@FoxNews,1262109917919481856,2020-05-17 19:57:07,https://t.co/tIvz6yl2dX,0.0
335,@FoxNews,1262092792492437504,2020-05-17 18:49:04,https://t.co/KFSNx2eghq,0.0
336,@FoxNews,1262075024325951488,2020-05-17 17:38:28,https://t.co/1l8RDv4zut,0.0
337,@FoxNews,1262074920458125312,2020-05-17 17:38:03,https://t.co/1X7zixlrTO,0.0
338,@FoxNews,1262052220943695872,2020-05-17 16:07:51,https://t.co/VGJnqsTWW3,0.0
339,@FoxNews,1261998713121185793,2020-05-17 12:35:14,https://t.co/BzQCIBqJYj,0.0
340,@FoxNews,1261844340797771777,2020-05-17 02:21:49,https://t.co/fc0d567c5c,0.0
341,@FoxNews,1261841327408455681,2020-05-17 02:09:50,https://t.co/3CkYUcjQBY,0.0
342,@FoxNews,1261834987537563650,2020-05-17 01:44:39,https://t.co/oz5MoYWrqG,0.0
343,@FoxNews,1261790100675072000,2020-05-16 22:46:17,https://t.co/1k2I5RsKLv,0.0
344,@FoxNews,1261764227133591557,2020-05-16 21:03:28,https://t.co/FwmPG7jNfU,0.0
345,@FoxNews,1261755973938667520,2020-05-16 20:30:41,https://t.co/cq37X01S3a,0.0
346,@FoxNews,1261738803791872004,2020-05-16 19:22:27,https://t.co/dRFSwSIE1h,0.0
347,@FoxNews,1261723768826802176,2020-05-16 18:22:42,https://t.co/Q53Ur7M66q,0.0
348,@FoxNews,1261698924915691520,2020-05-16 16:43:59,https://t.co/TvhxYqHQu9,0.0
349,@FoxNews,1261662260000407553,2020-05-16 14:18:17,https://t.co/UJlA2HE3eK,0.0
350,@FoxNews,1261636101221093376,2020-05-16 12:34:21,https://t.co/f0cJ8SlQ13,0.0
351,@FoxNews,1261478842553729025,2020-05-16 02:09:27,https://t.co/rp0bt6m3c6,0.0
352,@FoxNews,1261473829601370112,2020-05-16 01:49:32,https://t.co/gis2TxhmuL,0.0
353,@FoxNews,1261461962417860608,2020-05-16 01:02:23,https://t.co/y9l9ml8qAS,0.0
354,@FoxNews,1261450298784206848,2020-05-16 00:16:02,https://t.co/itjq1aNtrZ,0.0
355,@FoxNews,1261435690178564096,2020-05-15 23:17:59,https://t.co/DgALsVvLJw,0.0
356,@FoxNews,1261413384865579009,2020-05-15 21:49:21,https://t.co/LokuOpvIKQ,0.0
357,@FoxNews,1261385146512535553,2020-05-15 19:57:08,https://t.co/dOdF21GsS0,0.0
358,@FoxNews,1261372653790613505,2020-05-15 19:07:30,https://t.co/fnDJjIHaly,0.0
359,@FoxNews,1261333999630286850,2020-05-15 16:33:54,https://t.co/fsYYGJ4DJo,0.0
360,@FoxNews,1261325930326302720,2020-05-15 16:01:50,https://t.co/RyO3porIuA,0.0
361,@FoxNews,1261318857815449606,2020-05-15 15:33:44,https://t.co/uYj1I51sk1,0.0
362,@FoxNews,1261306822872440832,2020-05-15 14:45:55,https://t.co/2JPpGe2nfm,0.0
363,@FoxNews,1261273038642974721,2020-05-15 12:31:40,https://t.co/2KB90OZYnb,0.0
364,@FoxNews,1261270347422347264,2020-05-15 12:20:58,https://t.co/vPTSadY5FH,0.0
365,@FoxNews,1261229450617917442,2020-05-15 09:38:28,https://t.co/EySImS9pxN,0.0
366,@FoxNews,1261123404763222017,2020-05-15 02:37:04,https://t.co/IpKiv9ROBX,0.0
367,@FoxNews,1261103344954859520,2020-05-15 01:17:22,https://t.co/bwLe6e56mK,0.0
368,@FoxNews,1261085907928649733,2020-05-15 00:08:04,https://t.co/o5Sd84OQvH,0.0
369,@FoxNews,1261059380377780224,2020-05-14 22:22:40,https://t.co/oUvzysN6S2,0.0
370,@FoxNews,1261034560940322817,2020-05-14 20:44:02,https://t.co/3TYUveaaxX,0.0
371,@FoxNews,1261018394708631553,2020-05-14 19:39:48,https://t.co/e44vjyU13u,0.0
372,@FoxNews,1260984541197611008,2020-05-14 17:25:17,https://t.co/1e1VdkDCcU,0.0
373,@FoxNews,1260968252324433924,2020-05-14 16:20:33,https://t.co/HnDKHGsJqB,0.0
374,@FoxNews,1260938280297738248,2020-05-14 14:21:27,https://t.co/LZeY6dCmkY,0.0
375,@FoxNews,1260926426561294341,2020-05-14 13:34:21,https://t.co/sCsFsoC5LU,0.0
376,@FoxNews,1260910641411502081,2020-05-14 12:31:38,https://t.co/DaAiSE9QoR,0.0
377,@FoxNews,1260889075357278208,2020-05-14 11:05:56,https://t.co/GT0dAbyvn3,0.0
378,@FoxNews,1260868407408418816,2020-05-14 09:43:48,https://t.co/geFMRrsKPF,0.0
379,@FoxNews,1260761400256925697,2020-05-14 02:38:36,https://t.co/R85Ny5HV9d,0.0
380,@FoxNews,1260740678465847296,2020-05-14 01:16:15,https://t.co/uoVJMmaT5x,0.0
381,@FoxNews,1260721747256659968,2020-05-14 00:01:02,https://t.co/qEYgoJAYRI,0.0
382,@FoxNews,1260706358892036104,2020-05-13 22:59:53,https://t.co/bLj3SBXeGy,0.0
383,@FoxNews,1260683894694858752,2020-05-13 21:30:37,https://t.co/TyGJuOT6T4,0.0
384,@FoxNews,1260661439372673026,2020-05-13 20:01:23,https://t.co/03ModqrQaO,0.0
385,@FoxNews,1260389604076781569,2020-05-13 02:01:13,https://t.co/3ZJLpxbLXo,0.0
386,@FoxNews,1260370507003822083,2020-05-13 00:45:20,https://t.co/6gnkvQA51u,0.0
387,@FoxNews,1260355056613949441,2020-05-12 23:43:56,https://t.co/lZ1ZF8HxtM,0.0
388,@FoxNews,1260335442370666497,2020-05-12 22:26:00,https://t.co/E95KKOipA2,0.0
389,@FoxNews,1260310189221261313,2020-05-12 20:45:39,https://t.co/0wtKYIvBTP,0.0
390,@FoxNews,1260288284212826115,2020-05-12 19:18:36,https://t.co/QlBN5CzyPv,0.0
391,@FoxNews,1260034982472380417,2020-05-12 02:32:04,https://t.co/Vi3UjwDzGl,0.0
392,@FoxNews,1260021017088413708,2020-05-12 01:36:35,https://t.co/URYC8sMLyr,0.0
393,@FoxNews,1260004795835916288,2020-05-12 00:32:07,https://t.co/fm2pOOX35f,0.0
394,@FoxNews,1259986335814819841,2020-05-11 23:18:46,https://t.co/OeFKx015sD,0.0
395,@FoxNews,1259960098681688070,2020-05-11 21:34:31,https://t.co/E0XAqsYJ0n,0.0
396,@FoxNews,1259942674859274240,2020-05-11 20:25:16,https://t.co/ZvmRx0byXy,0.0
397,@FoxNews,1259661340358201344,2020-05-11 01:47:21,https://t.co/ad619wikI4,0.0
398,@FoxNews,1259645875720257536,2020-05-11 00:45:54,https://t.co/YBI6JyAWfy,0.0
399,@FoxNews,1259627547375083520,2020-05-10 23:33:04,https://t.co/In1tssRa1F,0.0
400,@nytimes,1263167630313209856,2020-05-20 18:00:06,"As businesses start to reopen, Americans expect the economic recovery to take years. Even those financially unaffected by the coronavirus shutdown do not foresee a rapid rebound, a New York Times survey finds. 
https://t.co/mfxi5pIR7e",0.0
401,@nytimes,1263162596091453442,2020-05-20 17:40:05,"Floodwaters from 2 breached dams in Michigan have reached the edge of a sprawling Dow chemical complex — one of the most extensive toxic cleanup sites in the U.S. —  raising concerns of a wider environmental fallout from the dam disaster
https://t.co/dWhNgeo8nH",-0.5719
402,@nytimes,1263160102112108544,2020-05-20 17:30:11,"Joe Rogan, the brash comedian and hugely popular podcast host, is moving his show to Spotify in September. The multiyear licensing deal is the latest move by Spotify to expand outside music.
https://t.co/3r5Wy8bfXy",0.7902
403,@nytimes,1263155606657085441,2020-05-20 17:12:19,"In Opinion

@BCAppelbaum, a member of the editorial board, is chatting about the editorial board’s column, “The Cities We Need” https://t.co/PIv0WQOoV3 https://t.co/ep0ktd3JQ8",0.0
404,@nytimes,1263155027008512001,2020-05-20 17:10:01,RT @TheSteinLine: Last word on “The Last Dance” and a basketball public that just wanted Michael Jordan in that chair via any means necessa…,0.0
405,@nytimes,1263151279297224704,2020-05-20 16:55:07,"2 dam breaches in Michigan are causing severe flooding, forcing evacuations and threatening a major toxic cleanup site. Here’s the latest. https://t.co/SbgKMnDEgg https://t.co/9baWRJvugr",-0.7184
406,@nytimes,1263150000722382851,2020-05-20 16:50:03,"RT @ditzkoff: Intergalactic pop star @JanelleMonae touches down on earth to talk with me about her role on the new season of Homecoming, an…",0.0
407,@nytimes,1263142446948548610,2020-05-20 16:20:02,"While our journalists are cooped up at home, they are taking notes, making lists and finding little distractions. We asked our reporters, critics and editors to put their musings in Google Docs to share with you.
https://t.co/f1kol5qk9u",-0.1796
408,@nytimes,1263141952947716097,2020-05-20 16:18:04,"A prototype vaccine has protected monkeys from the coronavirus, researchers said, offering new hope for possible human vaccines. More tests to determine if potential vaccines are not just safe but effective could take months. https://t.co/fhi1ydeB1p https://t.co/HnMBgtjd3k",0.7466
409,@nytimes,1263139947541864448,2020-05-20 16:10:06,"RT @TimHerrera: Zoom fatigue is very real, and it's hitting us all. But how do you (politely) decline a call when everyone knows you have l…",-0.128
410,@nytimes,1263137429080412163,2020-05-20 16:00:05,"From chaos to “scary silence”: See what the new normal looks like at hard-hit New York hospitals, where coronavirus cases are down but so is essential care. https://t.co/ReTJgE0M91",0.6243
411,@nytimes,1263134922476335106,2020-05-20 15:50:08,RT @JulietMacur: A top coach was suspended for emotionally abusing her gymnasts. Now some gymnasts see this as a turning point to change th…,-0.6486
412,@nytimes,1263130187539120128,2020-05-20 15:31:19,"Floodwaters were rising on Wednesday after 2 dams in Central Michigan were breached, forcing the evacuation of thousands of residents and prompting officials to warn of life-threatening danger https://t.co/iqEvVftOea",-0.5859
413,@nytimes,1263129904918466560,2020-05-20 15:30:11,"Our health writers answered questions from readers on how to stay fit, happy and balanced even as our lives have changed amid the coronavirus outbreak https://t.co/ekkl4RRAjC",0.7351
414,@nytimes,1263127364143366145,2020-05-20 15:20:06,"RT @daveyalba: New w/ @sheeraf @btdecker: What was most distressing about Plandemic was how, anecdotally, it felt like I hadn’t seen a piec…",-0.1263
415,@nytimes,1263125010161467395,2020-05-20 15:10:44,"U.S. authorities arrested 2 men suspected of helping Carlos Ghosn, the former Nissan chief, flee Japan, where he was facing financial charges https://t.co/0dmvoOVC2A",-0.5994
416,@nytimes,1263124041684090887,2020-05-20 15:06:53,Read more about how the @nytarchives and @newyorktimesarts teams created the Mrs. Files https://t.co/UTZM4Tlhys,0.25
417,@nytimes,1263123987040698374,2020-05-20 15:06:40,"“The word is staking a claim to a right we have only had for a few years. It has been long fought, and well earned,” Kathleen Massara writes of queer partnerships. https://t.co/ZfPF3O1jFV",-0.0516
418,@nytimes,1263123898188562432,2020-05-20 15:06:19,"“Women aren’t just half of a whole — they are whole themselves, whether they are married or not,” writes @NYTAmy. “That is a fact we should all be able to support in 2020. Right?” https://t.co/upMegq7e1D https://t.co/kp8PTzqwru",0.4019
419,@nytimes,1263123676813279234,2020-05-20 15:05:26,Ray Eames let her larger-than-life husband Charles do the talking. But the midcentury style symbolized by their shared name was a joint creation. https://t.co/YgUci1SEyp,0.6956
420,@nytimes,1263123621666590720,2020-05-20 15:05:13,"Amelia Earhart, for one, wasn’t having any of it. In a 1932 letter to The New York Times, she implored the paper to call her by her “professional name.”
https://t.co/950QtngqWO",0.0
421,@nytimes,1263123536652259332,2020-05-20 15:04:53,"The Times, like much of society, almost reflexively referred to women using the construction “Mrs. Husband’s Name.”

No matter how extraordinary they were in their own right, women were symbolically subsumed into their husbands’ stories. https://t.co/MHDoesR67z https://t.co/NvfehSTpKJ",0.3455
422,@nytimes,1263123312009510913,2020-05-20 15:03:59,"Introducing The Mrs. Files, a project from @nytarchives that examines the traditional honorific “Mrs.” means to women.
https://t.co/q8HLtUEaOG https://t.co/bohp82w013",0.34
423,@nytimes,1263120658604740618,2020-05-20 14:53:27,"Connecticut is now allowing outdoor dining, and many nonessential stores can reopen, with social-distancing restrictions https://t.co/yaa4kd9kX8 https://t.co/HnMBgtjd3k",0.0
424,@nytimes,1263117294961639424,2020-05-20 14:40:05,"Since the coronavirus pandemic began, hundreds of migrant children have been deported alone — in some cases, without notifying their families. The deportations represent an extraordinary shift in immigration policy by the Trump administration.
https://t.co/mS1TXALKbp",-0.25
425,@nytimes,1263114803159105536,2020-05-20 14:30:11,"RT @sarahlyall: Reading ""The Hunger Games"" trilogy was exhilarating and disturbing. Here's my review of the prequel, which chronicles the h…",-0.3818
426,@nytimes,1263112255786319873,2020-05-20 14:20:03,Some people who survived the coronavirus said they did not anticipate feeling stigmatized by friends and family after their tough bouts of illness and isolation https://t.co/SitMKtMeXS,0.0335
427,@nytimes,1263111008773603328,2020-05-20 14:15:06,RT @AJNierenberg: Are you buying plant-based meat instead of animal products right now? DM me / email: amelia.nierenberg@nytimes.com,0.0
428,@nytimes,1263109735156514816,2020-05-20 14:10:02,RT @itscaitlinhd: More than 900 kids have been expelled from the border amid the pandemic. Dozens of others have been deported from within…,-0.25
429,@nytimes,1263107226291646465,2020-05-20 14:00:04,"As the coronavirus raged at New York City jails, more than 1,200 corrections officers got sick. They say the city has not protected them. https://t.co/PB9KJyTMDw",-0.8274
430,@nytimes,1263104709671387136,2020-05-20 13:50:04,"Volkswagen has agreed to pay a fine of 9 million euros to settle criminal charges against its 2 highest-ranking executives, who were accused by German prosecutors of failing to warn shareholders about a looming emissions cheating scandal
https://t.co/QKaXMgn2ty",-0.9423
431,@nytimes,1263102215612489729,2020-05-20 13:40:10,"An underwater salvage company can cut into the wreck of the Titanic, a judge ruled, so that it could recover the ship’s telegraph machine and try to unlock some of the secrets about a missed warning message and distress calls sent from the ship
https://t.co/2hEv0Op3hd",-0.9001
432,@nytimes,1263099698824577024,2020-05-20 13:30:10,"Mental health experts worry about the psychological toll on a younger generation that was already experiencing soaring rates of depression, anxiety and suicide before the pandemic https://t.co/NdHe3GCztc",-0.9153
433,@nytimes,1263097162587688960,2020-05-20 13:20:05,"The 6-by-6-mile volcanic island of Tristan da Cunha sits in the remote waters of the South Atlantic, roughly equidistant from South Africa and Brazil. It is one of the world's most remote islands, insulated from the coronavirus by the world’s widest moat. https://t.co/D5ztYA1B58",0.0
434,@nytimes,1263094647548674050,2020-05-20 13:10:05,RT @sherifink: People's vision of NYC hospitals is of packed ERs and a terrifying coronavirus surge. But now the reality is one of eerie si…,-0.6249
435,@nytimes,1263092148863467521,2020-05-20 13:00:10,Afghanistan's conflict is back into full-fledged bloodletting after a brief period of hope that a deal between the United States and the Taliban in February would open the way for negotiations between the two Afghan sides https://t.co/IuKpf667Ej,0.5267
436,@nytimes,1263087092848099328,2020-05-20 12:40:04,"After recovering from the coronavirus, the Rev. Peter Purpura found a way to bring the church directly to his people.

“For three centuries we didn’t have public buildings — but there was a church. The church is the people of God,” he said.
https://t.co/i9KZDR21wb",0.0
437,@nytimes,1263084578278965249,2020-05-20 12:30:05,"RT @SarahMaslinNir: After emerging from quarantine, some Covid survivors thought they would be hailed as heroes. Or at least, hugged.

Inst…",0.7845
438,@nytimes,1263082064234139650,2020-05-20 12:20:05,Here's a rundown of the highlights worth watching from late-night TV https://t.co/GgHeJnKNmI,0.2263
439,@nytimes,1263079554018676736,2020-05-20 12:10:07,"What might live concerts look like as the coronavirus pandemic ebbs? A theater in Germany is testing a new model with limited capacity, no assigned seats and mandatory face masks — though they could be removed once concertgoers are seated. https://t.co/QxTB9A0EwG",-0.0772
440,@nytimes,1263077037297864706,2020-05-20 12:00:07,"Never before has the Trump administration so forcefully challenged Chinese companies’ access to Taiwan’s high-tech supply chain — and, by extension, Beijing’s influence over the island, which it claims as part of its territory https://t.co/sY4RFwubVQ",-0.1725
441,@nytimes,1263071988756643842,2020-05-20 11:40:03,A record bust in Myanmar finds evidence that the region's drug lords are moving into production of the deadly opioid fentanyl https://t.co/qQpeEQ0E8k,0.0
442,@nytimes,1263070052934234112,2020-05-20 11:32:21,"For today, May 20, here’s how to follow the latest on the coronavirus outbreak. 

🌎 Live updates from around the world: https://t.co/Pg6RBwpCzS
🗽 The latest in New York: https://t.co/EwAFuUnvWD
📊 Markets news: https://t.co/u4Rld0iXxy https://t.co/lazfBLu1PI",0.5267
